"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 14, 2020","24,544.0","24,470.0","24,725.0","24,245.0","113.38K","0.37%"
"Sep 11, 2020","24,454.0","24,259.0","24,528.0","24,151.0","122.63K","0.92%"
"Sep 10, 2020","24,230.0","24,402.0","24,630.0","24,208.0","122.57K","-0.77%"
"Sep 09, 2020","24,417.0","24,448.0","24,474.0","24,142.0","152.35K","-0.25%"
"Sep 08, 2020","24,477.0","24,505.0","24,765.0","24,280.0","150.09K","-0.16%"
"Sep 07, 2020","24,516.0","24,671.0","24,874.0","24,301.0","151.03K","-0.62%"
"Sep 04, 2020","24,670.0","24,900.0","24,927.0","24,415.0","165.70K","-1.02%"
"Sep 03, 2020","24,924.0","25,068.0","25,171.0","24,778.0","140.26K","-0.53%"
"Sep 02, 2020","25,057.0","25,069.0","25,184.0","24,823.0","125.93K","-0.03%"
"Sep 01, 2020","25,065.0","25,098.0","25,202.0","24,851.0","117.47K","-0.04%"
"Aug 31, 2020","25,075.0","25,378.0","25,790.0","24,976.0","154.31K","-1.79%"
"Aug 28, 2020","25,531.0","25,211.0","25,590.0","25,095.0","26.68K","1.27%"
"Aug 27, 2020","25,211.0","25,435.0","25,527.0","25,163.0","116.65K","-0.87%"
"Aug 26, 2020","25,432.0","25,448.0","25,603.0","25,305.0","154.50K","-0.08%"
"Aug 25, 2020","25,452.0","25,510.0","25,619.0","25,327.0","176.12K","-0.22%"
"Aug 24, 2020","25,508.0","25,071.0","25,550.0","24,936.0","128.31K","1.75%"
"Aug 21, 2020","25,069.0","24,697.0","25,186.0","24,621.0","131.96K","1.58%"
"Aug 20, 2020","24,678.0","25,123.0","25,209.0","24,545.0","154.89K","-1.82%"
"Aug 19, 2020","25,135.0","25,349.0","25,395.0","25,041.0","63.51K","-0.81%"
"Aug 18, 2020","25,341.0","25,330.0","25,440.0","25,213.0","111.45K","0.19%"
"Aug 17, 2020","25,293.0","25,052.0","25,574.0","25,014.0","134.68K","0.87%"
"Aug 14, 2020","25,074.0","25,130.0","25,358.0","25,029.0","113.03K","-0.21%"
"Aug 13, 2020","25,128.0","25,254.0","25,459.0","25,094.0","130.06K","-0.42%"
"Aug 12, 2020","25,235.0","24,900.0","25,300.0","24,653.0","155.77K","1.37%"
"Aug 11, 2020","24,895.0","24,422.0","25,030.0","24,348.0","153.38K","2.00%"
"Aug 10, 2020","24,406.0","24,380.0","24,506.0","24,201.0","141.58K","0.06%"
"Aug 07, 2020","24,391.0","24,823.0","24,925.0","24,150.0","181.26K","-1.71%"
"Aug 06, 2020","24,816.0","25,063.0","25,232.0","24,591.0","175.71K","-0.94%"
"Aug 05, 2020","25,052.0","24,954.0","25,168.0","24,800.0","135.90K","0.47%"
"Aug 04, 2020","24,936.0","24,365.0","25,068.0","24,333.0","172.63K","2.25%"
"Aug 03, 2020","24,387.0","24,566.0","24,609.0","24,185.0","162.27K","-0.70%"
"Jul 31, 2020","24,559.0","24,616.0","24,928.0","24,372.0","170.10K","-1.63%"
"Jul 30, 2020","24,967.0","24,829.0","25,144.0","24,829.0","21.78K","0.35%"
"Jul 29, 2020","24,879.0","24,763.0","24,908.0","24,655.0","132.35K","0.50%"
"Jul 28, 2020","24,755.0","24,629.0","24,987.0","24,629.0","179.34K","0.50%"
"Jul 27, 2020","24,631.0","24,710.0","24,972.0","24,539.0","208.32K","-0.22%"
"Jul 24, 2020","24,685.0","25,205.0","25,237.0","24,573.0","204.12K","-2.16%"
"Jul 23, 2020","25,230.0","25,036.0","25,325.0","24,963.0","174.44K","0.49%"
"Jul 22, 2020","25,106.0","25,628.0","25,788.0","24,991.0","176.88K","-1.96%"
"Jul 21, 2020","25,609.0","25,055.0","25,636.0","25,055.0","152.16K","2.37%"
"Jul 20, 2020","25,017.0","25,170.0","25,274.0","24,721.0","172.16K","-0.56%"
"Jul 17, 2020","25,157.0","24,900.0","25,257.0","24,844.0","155.21K","0.95%"
"Jul 16, 2020","24,920.0","25,473.0","25,665.0","24,887.0","201.12K","-2.25%"
"Jul 15, 2020","25,494.0","25,518.0","25,899.0","25,305.0","176.76K","-0.18%"
"Jul 14, 2020","25,540.0","25,769.0","26,031.0","25,252.0","189.68K","-0.81%"
"Jul 13, 2020","25,749.0","25,676.0","26,109.0","25,610.0","152.88K","0.21%"
"Jul 10, 2020","25,695.0","26,225.0","26,316.0","25,549.0","180.10K","-2.10%"
"Jul 09, 2020","26,246.0","26,039.0","26,389.0","25,957.0","161.08K","0.71%"
"Jul 08, 2020","26,062.0","25,945.0","26,329.0","25,874.0","175.79K","0.35%"
"Jul 07, 2020","25,970.0","26,296.0","26,791.0","25,931.0","205.29K","-1.37%"
"Jul 06, 2020","26,331.0","25,311.0","26,442.0","25,166.0","191.17K","4.10%"
"Jul 03, 2020","25,295.0","25,111.0","25,417.0","24,989.0","151.10K","0.63%"
"Jul 02, 2020","25,137.0","24,228.0","25,153.0","24,129.0","159.82K","3.67%"
"Jun 30, 2020","24,247.0","24,077.0","24,406.0","24,057.0","127.64K","-0.23%"
"Jun 29, 2020","24,302.0","24,552.0","24,670.0","24,231.0","26.99K","-0.83%"
"Jun 26, 2020","24,506.0","24,666.0","24,757.0","24,375.0","129.47K","-0.81%"
"Jun 24, 2020","24,707.0","24,920.0","25,128.0","24,650.0","189.62K","-0.98%"
"Jun 23, 2020","24,952.0","24,493.0","24,980.0","24,137.0","230.59K","2.03%"
"Jun 22, 2020","24,455.0","24,659.0","24,709.0","24,299.0","134.78K","-0.63%"
"Jun 19, 2020","24,610.0","24,340.0","24,731.0","24,207.0","144.33K","1.07%"
"Jun 18, 2020","24,350.0","24,380.0","24,439.0","24,015.0","142.90K","-0.21%"
"Jun 17, 2020","24,402.0","24,360.0","24,632.0","24,076.0","159.14K","0.19%"
"Jun 16, 2020","24,355.0","23,710.0","24,475.0","23,675.0","159.83K","2.76%"
"Jun 15, 2020","23,702.0","24,242.0","24,384.0","23,555.0","189.28K","-2.11%"
"Jun 12, 2020","24,212.0","24,325.0","24,487.0","23,785.0","169.80K","-0.63%"
"Jun 11, 2020","24,366.0","24,987.0","25,082.0","24,328.0","162.17K","-2.23%"
"Jun 10, 2020","24,920.5","25,008.0","25,253.5","24,813.5","-","0.22%"
"Jun 09, 2020","24,867.0","24,750.0","25,183.0","24,683.0","141.54K","0.49%"
"Jun 08, 2020","24,745.0","24,667.0","25,075.0","24,597.0","148.62K","0.19%"
"Jun 05, 2020","24,697.0","24,280.0","24,780.0","24,145.0","152.46K","1.67%"
"Jun 04, 2020","24,291.0","24,260.0","24,619.0","24,117.0","147.22K","0.20%"
"Jun 03, 2020","24,243.0","23,970.0","24,355.0","23,921.0","142.02K","1.28%"
"Jun 02, 2020","23,937.0","23,438.0","23,959.0","23,322.0","146.92K","2.19%"
"Jun 01, 2020","23,425.0","22,780.0","23,661.0","22,613.0","173.32K","2.88%"
"May 29, 2020","22,769.0","22,907.0","23,079.0","22,389.0","160.02K","-1.55%"
"May 28, 2020","23,128.0","23,230.0","23,466.0","22,896.0","37.83K","-0.33%"
"May 27, 2020","23,205.0","23,361.0","23,509.0","23,103.0","148.25K","-0.64%"
"May 26, 2020","23,355.0","23,140.0","23,478.0","23,140.0","182.87K","2.04%"
"May 25, 2020","22,889.0","22,712.0","23,028.0","22,498.0","215.98K","0.83%"
"May 22, 2020","22,701.0","24,147.0","24,160.0","22,700.0","253.02K","-5.91%"
"May 21, 2020","24,128.0","24,441.0","24,640.0","24,114.0","137.74K","-1.28%"
"May 20, 2020","24,441.0","24,340.0","24,484.0","24,259.0","106.32K","0.41%"
"May 19, 2020","24,340.0","23,924.0","24,548.0","23,843.0","142.66K","1.74%"
"May 18, 2020","23,924.0","23,696.0","23,936.0","23,388.0","123.70K","1.06%"
"May 15, 2020","23,672.0","23,704.0","23,911.0","23,421.0","146.85K","-0.05%"
"May 14, 2020","23,685.0","24,079.0","24,303.0","23,638.0","144.23K","-1.60%"
"May 13, 2020","24,069.0","24,145.0","24,352.0","23,876.0","122.96K","-0.35%"
"May 12, 2020","24,153.0","24,468.0","24,468.0","24,001.0","122.30K","-1.36%"
"May 11, 2020","24,486.0","24,130.0","24,700.0","24,104.0","107.45K","1.51%"
"May 08, 2020","24,121.0","23,855.0","24,198.0","23,792.0","100.05K","1.14%"
"May 07, 2020","23,848.0","24,083.0","24,083.0","23,769.0","103.35K","-0.85%"
"May 06, 2020","24,053.0","23,750.0","24,132.0","23,613.0","112.13K","1.24%"
"May 05, 2020","23,759.0","23,300.0","23,800.0","23,241.0","98.11K","1.65%"
"May 04, 2020","23,373.0","24,532.0","24,758.0","23,305.0","135.65K","-4.61%"
"Apr 29, 2020","24,502.0","24,578.0","24,777.0","24,441.0","111.26K","0.27%"
"Apr 28, 2020","24,435.0","24,278.0","24,447.0","24,185.0","29.89K","0.68%"
"Apr 27, 2020","24,269.0","23,840.0","24,333.0","23,840.0","134.62K","1.83%"
"Apr 24, 2020","23,834.0","23,999.0","24,238.0","23,677.0","156.97K","-0.65%"
"Apr 23, 2020","23,991.0","23,899.0","24,097.0","23,759.0","157.92K","0.51%"
"Apr 22, 2020","23,869.0","23,689.0","23,928.0","23,418.0","140.53K","0.59%"
"Apr 21, 2020","23,730.0","24,306.0","24,343.0","23,631.0","151.71K","-2.27%"
"Apr 20, 2020","24,280.0","24,358.0","24,474.0","24,176.0","123.18K","-0.32%"
"Apr 17, 2020","24,359.0","23,948.0","24,689.0","23,827.0","137.48K","1.72%"
"Apr 16, 2020","23,948.0","24,021.0","24,124.0","23,793.0","124.87K","-0.43%"
"Apr 15, 2020","24,052.0","24,419.0","24,610.0","24,022.0","123.65K","-1.46%"
"Apr 14, 2020","24,408.0","24,183.0","24,598.0","23,959.0","137.94K","0.82%"
"Apr 09, 2020","24,209.0","23,781.0","24,343.0","23,767.0","132.72K","1.87%"
"Apr 08, 2020","23,764.0","24,370.0","24,606.0","23,764.0","154.22K","-2.70%"
"Apr 07, 2020","24,423.0","23,750.0","24,439.0","23,686.0","159.25K","2.88%"
"Apr 06, 2020","23,740.0","23,173.0","23,865.0","22,970.0","151.15K","2.35%"
"Apr 03, 2020","23,196.0","23,241.0","23,280.0","22,908.0","133.04K","-0.31%"
"Apr 02, 2020","23,269.0","23,000.0","23,280.0","22,561.0","160.57K","1.48%"
"Apr 01, 2020","22,930.0","23,698.0","23,730.0","22,886.0","176.60K","-3.33%"
"Mar 31, 2020","23,720.0","23,024.0","23,750.0","22,917.0","148.61K","2.10%"
"Mar 30, 2020","23,232.0","23,405.0","23,432.0","22,797.0","43.59K","-1.15%"
"Mar 27, 2020","23,502.0","23,128.0","24,048.0","23,128.0","183.87K","1.39%"
"Mar 26, 2020","23,180.0","23,646.0","23,879.0","23,096.0","240.71K","-1.85%"
"Mar 25, 2020","23,618.0","22,773.0","23,638.0","22,773.0","235.67K","3.92%"
"Mar 24, 2020","22,728.0","21,497.0","22,788.0","21,497.0","233.32K","5.73%"
"Mar 23, 2020","21,496.0","23,093.0","23,196.0","21,296.0","216.45K","-6.77%"
"Mar 20, 2020","23,057.0","21,765.0","23,105.0","21,492.0","230.17K","5.57%"
"Mar 19, 2020","21,841.0","22,003.0","22,366.0","20,965.0","266.53K","-0.75%"
"Mar 18, 2020","22,006.0","22,932.0","23,417.0","22,000.0","229.46K","-4.40%"
"Mar 17, 2020","23,019.0","22,686.0","23,390.0","21,588.0","212.71K","1.30%"
"Mar 16, 2020","22,724.0","23,850.0","24,749.0","22,666.0","209.55K","-4.73%"
"Mar 13, 2020","23,853.0","24,032.0","24,175.0","22,116.0","259.18K","-0.92%"
"Mar 12, 2020","24,075.0","25,170.0","25,330.0","24,001.0","222.43K","-4.19%"
"Mar 11, 2020","25,129.0","25,477.0","25,743.0","25,085.0","217.64K","-1.26%"
"Mar 10, 2020","25,449.0","24,990.0","25,564.0","24,360.0","249.80K","2.41%"
"Mar 09, 2020","24,850.0","26,007.0","26,014.0","24,814.0","232.31K","-4.46%"
"Mar 06, 2020","26,010.0","26,650.0","26,670.0","26,008.0","198.60K","-2.60%"
"Mar 05, 2020","26,704.0","26,163.0","26,769.0","26,163.0","206.95K","2.11%"
"Mar 04, 2020","26,152.0","26,337.0","26,611.0","25,971.0","216.37K","-0.60%"
"Mar 03, 2020","26,311.0","26,250.0","26,530.0","25,827.0","215.75K","0.05%"
"Mar 02, 2020","26,299.0","26,127.0","26,357.0","25,582.0","247.76K","0.49%"
"Feb 28, 2020","26,170.0","26,735.0","26,834.0","25,923.0","283.92K","-1.45%"
"Feb 27, 2020","26,554.0","26,555.0","26,813.0","26,218.0","50.36K","-0.10%"
"Feb 26, 2020","26,580.0","26,747.0","26,747.0","26,296.0","201.42K","-0.65%"
"Feb 25, 2020","26,754.0","26,647.0","26,825.0","26,310.0","247.38K","0.34%"
"Feb 24, 2020","26,663.0","27,225.0","27,335.0","26,662.0","227.91K","-1.97%"
"Feb 21, 2020","27,200.0","27,450.0","27,465.0","27,155.0","170.15K","-0.80%"
"Feb 20, 2020","27,420.0","27,589.0","27,721.0","27,262.0","193.26K","-0.53%"
"Feb 19, 2020","27,565.0","27,422.0","27,650.0","27,341.0","142.80K","0.51%"
"Feb 18, 2020","27,426.0","27,838.0","27,893.0","27,424.0","145.68K","-1.49%"
"Feb 17, 2020","27,842.0","27,741.0","28,012.0","27,576.0","141.38K","0.32%"
"Feb 14, 2020","27,753.0","27,654.0","27,908.0","27,495.0","153.77K","0.34%"
"Feb 13, 2020","27,658.0","27,793.0","27,900.0","27,590.0","151.93K","-0.40%"
"Feb 12, 2020","27,770.0","27,560.0","27,820.0","27,496.0","151.85K","0.73%"
"Feb 11, 2020","27,569.0","27,120.0","27,622.0","27,042.0","153.49K","1.75%"
"Feb 10, 2020","27,094.0","27,266.0","27,291.0","26,905.0","171.56K","-0.66%"
"Feb 07, 2020","27,274.0","27,413.0","27,413.0","27,129.0","169.52K","-0.38%"
"Feb 06, 2020","27,377.0","26,747.0","27,568.0","26,747.0","240.18K","2.38%"
"Feb 05, 2020","26,740.0","26,757.0","26,936.0","26,526.0","205.47K","-0.14%"
"Feb 04, 2020","26,777.0","26,250.0","26,777.0","26,205.0","203.27K","2.20%"
"Feb 03, 2020","26,200.0","26,222.0","26,460.0","25,880.0","228.72K","-0.13%"
"Jan 31, 2020","26,233.0","26,386.0","26,760.0","26,230.0","196.39K","-1.60%"
"Jan 30, 2020","26,660.0","27,120.0","27,162.0","26,653.0","34.80K","-1.71%"
"Jan 29, 2020","27,125.0","27,010.0","27,338.0","26,998.0","145.34K","-2.85%"
"Jan 24, 2020","27,920.0","27,800.0","27,965.0","27,556.0","117.04K","0.38%"
"Jan 23, 2020","27,815.0","28,293.0","28,299.0","27,703.0","259.84K","-1.78%"
"Jan 22, 2020","28,318.0","27,902.0","28,379.0","27,902.0","210.44K","1.49%"
"Jan 21, 2020","27,901.0","28,678.0","28,755.0","27,843.0","221.30K","-2.77%"
"Jan 20, 2020","28,695.0","29,073.0","29,211.0","28,686.0","159.12K","-1.27%"
