"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 25, 2019","5,219.0","5,479.6","5,556.8","5,065.2","21.49K","-4.77%"
"Apr 24, 2019","5,480.3","5,547.1","5,647.4","5,415.0","16.53K","-1.27%"
"Apr 23, 2019","5,550.9","5,417.8","5,645.0","5,395.2","18.76K","2.46%"
"Apr 22, 2019","5,417.8","5,320.3","5,447.5","5,276.5","11.95K","1.80%"
"Apr 21, 2019","5,321.9","5,340.1","5,366.1","5,259.4","6.15K","-0.34%"
"Apr 20, 2019","5,340.0","5,314.1","5,375.6","5,289.2","6.48K","0.49%"
"Apr 19, 2019","5,314.0","5,310.8","5,371.1","5,225.0","6.31K","0.06%"
"Apr 18, 2019","5,310.8","5,254.5","5,339.3","5,254.0","9.04K","1.07%"
"Apr 17, 2019","5,254.5","5,234.3","5,291.1","5,224.7","9.28K","0.39%"
"Apr 16, 2019","5,234.3","5,042.8","5,256.2","5,030.0","8.38K","3.67%"
"Apr 15, 2019","5,049.2","5,190.1","5,217.1","5,000.7","9.52K","-2.79%"
"Apr 14, 2019","5,194.3","5,103.7","5,209.0","5,064.2","4.15K","1.81%"
"Apr 13, 2019","5,101.8","5,114.1","5,160.8","5,075.3","5.21K","-0.24%"
"Apr 12, 2019","5,114.0","5,059.0","5,134.9","4,935.2","9.22K","0.95%"
"Apr 11, 2019","5,065.8","5,315.5","5,340.0","5,001.1","19.39K","-4.63%"
"Apr 10, 2019","5,311.7","5,213.0","5,487.4","5,200.5","15.78K","1.83%"
"Apr 09, 2019","5,216.3","5,312.4","5,312.5","5,173.5","11.90K","-1.81%"
"Apr 08, 2019","5,312.5","5,238.9","5,361.7","5,148.5","17.82K","1.42%"
"Apr 07, 2019","5,238.1","5,091.1","5,313.1","5,075.0","9.95K","2.90%"
"Apr 06, 2019","5,090.5","5,080.4","5,280.0","4,968.1","14.20K","0.20%"
"Apr 05, 2019","5,080.4","4,939.3","5,130.0","4,930.1","11.36K","2.87%"
"Apr 04, 2019","4,938.9","4,976.9","5,099.9","4,834.0","15.42K","-0.79%"
"Apr 03, 2019","4,978.0","4,929.3","5,330.1","4,849.1","44.28K","1.03%"
"Apr 02, 2019","4,927.1","4,196.9","5,079.4","4,189.7","54.14K","17.40%"
"Apr 01, 2019","4,196.8","4,167.5","4,220.8","4,127.2","7.01K","0.70%"
"Mar 31, 2019","4,167.6","4,165.1","4,181.4","4,153.1","2.27K","0.06%"
"Mar 30, 2019","4,165.1","4,179.1","4,210.0","4,117.2","6.63K","-0.33%"
"Mar 29, 2019","4,179.0","4,092.6","4,188.0","4,084.7","8.65K","2.11%"
"Mar 28, 2019","4,092.6","4,102.7","4,104.0","4,066.4","6.22K","-0.24%"
"Mar 27, 2019","4,102.5","3,992.7","4,109.6","3,979.6","7.93K","2.78%"
"Mar 26, 2019","3,991.7","3,970.0","3,994.8","3,951.0","5.09K","0.55%"
"Mar 25, 2019","3,970.0","4,041.4","4,049.9","3,939.1","6.70K","-1.77%"
"Mar 24, 2019","4,041.4","4,063.0","4,063.2","4,011.5","3.36K","-0.54%"
"Mar 23, 2019","4,063.2","4,045.2","4,076.3","4,038.5","4.37K","0.44%"
"Mar 22, 2019","4,045.3","4,044.8","4,064.6","4,035.1","4.84K","0.01%"
"Mar 21, 2019","4,044.8","4,127.2","4,138.7","4,005.2","11.82K","-2.00%"
"Mar 20, 2019","4,127.2","4,104.6","4,136.2","4,073.9","7.82K","0.55%"
"Mar 19, 2019","4,104.7","4,073.7","4,118.0","4,056.6","5.55K","0.77%"
"Mar 18, 2019","4,073.5","4,069.0","4,119.9","4,035.6","3.68K","0.11%"
"Mar 17, 2019","4,068.9","4,088.0","4,088.3","4,041.1","3.38K","-0.47%"
"Mar 16, 2019","4,088.0","4,003.1","4,152.7","4,003.1","13.94K","2.12%"
"Mar 15, 2019","4,003.1","3,948.3","4,011.0","3,948.3","6.72K","1.39%"
"Mar 14, 2019","3,948.3","3,946.2","4,000.1","3,882.8","8.30K","0.01%"
"Mar 13, 2019","3,947.9","3,954.9","3,972.1","3,925.1","5.51K","-0.16%"
"Mar 12, 2019","3,954.1","3,950.7","3,979.5","3,895.2","7.63K","0.13%"
"Mar 11, 2019","3,949.0","4,000.0","4,009.2","3,920.7","6.61K","-1.28%"
"Mar 10, 2019","4,000.0","4,017.3","4,017.3","3,961.8","4.67K","-0.43%"
"Mar 09, 2019","4,017.3","3,940.5","4,046.2","3,933.9","7.38K","1.95%"
"Mar 08, 2019","3,940.5","3,964.7","4,020.9","3,863.7","9.36K","-0.61%"
"Mar 07, 2019","3,964.7","3,951.5","3,989.6","3,935.7","7.64K","0.34%"
"Mar 06, 2019","3,951.4","3,951.6","3,984.1","3,912.4","6.59K","-0.01%"
"Mar 05, 2019","3,951.6","3,800.0","3,966.9","3,786.2","10.80K","3.99%"
"Mar 04, 2019","3,800.0","3,884.8","3,908.1","3,767.1","10.18K","-2.18%"
"Mar 03, 2019","3,884.8","3,913.0","3,923.4","3,856.7","2.88K","-0.72%"
"Mar 02, 2019","3,913.0","3,915.0","3,924.0","3,850.0","5.11K","-0.03%"
"Mar 01, 2019","3,914.0","3,894.0","3,948.7","3,893.0","4.76K","0.51%"
"Feb 28, 2019","3,894.0","3,900.1","3,988.0","3,875.0","12.10K","-0.22%"
"Feb 27, 2019","3,902.7","3,896.8","3,934.0","3,767.0","12.03K","0.15%"
"Feb 26, 2019","3,896.8","3,919.3","3,934.1","3,870.4","5.11K","-0.64%"
"Feb 25, 2019","3,921.8","3,825.0","3,965.0","3,825.0","10.41K","2.34%"
"Feb 24, 2019","3,832.0","4,212.2","4,282.4","3,812.0","36.09K","-9.02%"
"Feb 23, 2019","4,211.7","4,058.2","4,255.0","4,014.5","21.53K","3.78%"
"Feb 22, 2019","4,058.3","4,008.8","4,074.0","3,991.3","14.21K","1.23%"
"Feb 21, 2019","4,008.8","4,053.7","4,122.0","3,975.3","15.48K","-1.14%"
"Feb 20, 2019","4,055.0","3,989.9","4,070.0","3,969.2","15.25K","1.63%"
"Feb 19, 2019","3,989.9","3,978.4","4,081.4","3,943.4","24.30K","0.30%"
"Feb 18, 2019","3,978.1","3,734.5","4,019.9","3,723.9","37.62K","6.52%"
"Feb 17, 2019","3,734.5","3,676.5","3,788.8","3,668.9","14.07K","1.58%"
"Feb 16, 2019","3,676.4","3,670.1","3,724.9","3,666.0","7.52K","0.18%"
"Feb 15, 2019","3,670.0","3,656.7","3,716.3","3,644.5","7.81K","0.36%"
"Feb 14, 2019","3,656.7","3,665.5","3,681.1","3,641.1","7.53K","-0.26%"
"Feb 13, 2019","3,666.1","3,694.1","3,735.4","3,650.4","11.76K","-0.76%"
"Feb 12, 2019","3,694.2","3,681.0","3,728.0","3,645.3","11.34K","0.36%"
"Feb 11, 2019","3,681.1","3,749.7","3,749.7","3,672.0","7.80K","-1.74%"
"Feb 10, 2019","3,746.3","3,718.3","3,753.5","3,667.1","9.97K","0.75%"
"Feb 09, 2019","3,718.4","3,724.1","3,739.1","3,688.8","6.74K","-0.15%"
"Feb 08, 2019","3,724.0","3,439.0","3,799.6","3,427.8","31.15K","8.38%"
"Feb 07, 2019","3,436.1","3,451.9","3,462.3","3,429.3","4.80K","-0.46%"
"Feb 06, 2019","3,452.0","3,512.6","3,521.0","3,417.6","13.16K","-1.73%"
"Feb 05, 2019","3,512.6","3,490.4","3,517.0","3,475.9","4.59K","0.63%"
"Feb 04, 2019","3,490.5","3,504.2","3,522.6","3,475.3","5.21K","-0.32%"
"Feb 03, 2019","3,501.7","3,564.5","3,566.8","3,470.1","7.86K","-1.76%"
"Feb 02, 2019","3,564.3","3,534.8","3,575.4","3,500.8","10.89K","0.79%"
"Feb 01, 2019","3,536.2","3,502.7","3,557.2","3,465.0","10.04K","1.00%"
"Jan 31, 2019","3,501.1","3,529.7","3,565.7","3,482.2","8.57K","-0.81%"
"Jan 30, 2019","3,529.6","3,478.0","3,548.0","3,451.5","12.58K","1.49%"
"Jan 29, 2019","3,477.9","3,501.1","3,512.5","3,427.2","10.47K","-0.68%"
"Jan 28, 2019","3,501.9","3,597.1","3,597.9","3,450.3","17.02K","-2.65%"
"Jan 27, 2019","3,597.1","3,630.7","3,642.5","3,544.0","11.45K","-0.93%"
"Jan 26, 2019","3,630.7","3,629.0","3,745.8","3,624.8","13.00K","0.05%"
"Jan 25, 2019","3,628.9","3,653.0","3,663.4","3,582.1","7.38K","-0.65%"
"Jan 24, 2019","3,652.6","3,621.7","3,670.0","3,589.9","7.87K","0.90%"
"Jan 23, 2019","3,619.9","3,639.0","3,677.0","3,591.2","7.97K","-0.53%"
"Jan 22, 2019","3,639.1","3,579.4","3,676.3","3,488.3","18.08K","1.67%"
"Jan 21, 2019","3,579.4","3,588.6","3,614.8","3,550.0","10.81K","-0.19%"
"Jan 20, 2019","3,586.1","3,762.3","3,796.0","3,548.3","20.62K","-4.62%"
